# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 76 76 Franko
1 0 0 0 0 0 25 25 CarloCosmicWatch
2 0 0 0 0 0 28 28 ZenBenMaster

0 0 0 0 0 0 77 77 Franko
1 0 0 0 0 0 23 23 Niels
2 0 0 0 0 0 23 23 Noor

0 0 0 0 0 0 78 78 Franko
1 0 0 0 0 0 30 30 Cecile
2 0 0 0 0 0 29 29 ZenBenMaster

0 0 0 0 0 0 79 79 Franko
1 0 0 0 0 0 26 26 CarloCosmicWatch
2 0 0 0 0 0 30 30 ZenBenMaster

0 0 0 0 0 0 80 80 Franko
1 0 0 0 0 0 24 24 Niels
2 0 0 0 0 0 31 31 ZenBenMaster

